k          a           b           f(a)        f(b)         e         e/|bk|       xk       f(xk)
60     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -1.5261E-10
61     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -1.0841E-10
62     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -7.7012E-11
63     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -5.4705E-11
64     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -3.8863E-11
65     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -2.7601E-11
66     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -1.9607E-11
67     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -1.3930E-11
68     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -9.8943E-12
69     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -7.0344E-12
70     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -4.9951E-12
71     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -3.5492E-12
72     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -2.5153E-12
73     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -1.7906E-12
74     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -1.2754E-12
75     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -9.0239E-13
76     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -6.4304E-13
77     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -4.5830E-13
78     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -3.2330E-13
79     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -2.2737E-13
80     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -1.6698E-13
81     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -1.1724E-13
82     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -8.1712E-14
83     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -6.0396E-14
84     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -4.2633E-14
85     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -2.8422E-14
86     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -2.1316E-14
87     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -1.4211E-14
88     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -7.1054E-15
89     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -7.1054E-15
90     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -3.5527E-15
91     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     -3.5527E-15
92     	1.10938     1.20000     -0.00000     3.69557     0.09062     0.07552     1.1094     3.5527E-15
93     	1.10938     1.10938     -0.00000     0.00000     0.00000     0.00000     1.1094     3.5527E-15

xk = (ak * fbk - bk * fak) / (fbk - fak)		e = |(bk - ak)|

A raiz (aproximada) da funcao eh: 1.10937836292455
