# Função: x/2 - tan(2*x)
"# Intervalo: [5*pi/4 + 1e-2, 7*pi/4 - 1e-2], Precisão: 1e-10, Iterações Máximas: 200"

k,a,b,f(a),f(b),xk,f(xk),Erro Rel
20,5.124893906232971,5.487787143782138,1.4799110155107131,-47.24943958365772,5.1359149786072145,1.4363701898848722,0.002145882947858543
21,5.1359149786072145,5.487787143782138,1.4363701898848722,-47.24943958365772,5.146296210655288,1.3930658834541627,0.002017223965184816
22,5.146296210655288,5.487787143782138,1.3930658834541627,-47.24943958365772,5.156076121535282,1.3500451311309694,0.0018967739516385273
23,5.156076121535282,5.487787143782138,1.3500451311309694,-47.24943958365772,5.165290722331051,1.3073569127505646,0.0017839462076996392
24,5.165290722331051,5.487787143782138,1.3073569127505646,-47.24943958365772,5.173973707131182,1.2650513422324174,0.0016782042761763023
25,5.173973707131182,5.487787143782138,1.2650513422324174,-47.24943958365772,5.182156625299948,1.2231789323568374,0.0015790565126525618
26,5.182156625299948,5.487787143782138,1.2231789323568374,-47.24943958365772,5.189869037435661,1.181789929510504,0.0014860513974596064
27,5.189869037435661,5.487787143782138,1.181789929510504,-47.24943958365772,5.197138657088892,1.1409337146559124,0.001398773466110264
28,5.197138657088892,5.487787143782138,1.1409337146559124,-47.24943958365772,5.203991479974506,1.1006582680268182,0.0013168397588626316
29,5.203991479974506,5.487787143782138,1.1006582680268182,-47.24943958365772,5.21045190213866,1.0610096957963662,0.001239896708671648
30,5.21045190213866,5.487787143782138,1.0610096957963662,-47.24943958365772,5.216542828320439,1.022031817327339,0.001167617401454531
31,5.216542828320439,5.487787143782138,1.022031817327339,-47.24943958365772,5.222285771566734,0.9837658116919941,0.0010996991542598564
32,5.222285771566734,5.487787143782138,0.9837658116919941,-47.24943958365772,5.2277009450100485,0.9462499220219787,0.0010358613662633865
33,5.2277009450100485,5.487787143782138,0.9462499220219787,-47.24943958365772,5.232807346595569,0.9095192159828738,0.0009758436050283949
34,5.232807346595569,5.487787143782138,0.9095192159828738,-47.24943958365772,5.237622837441072,0.8736054003171357,0.0009194038965690452
35,5.237622837441072,5.487787143782138,0.8736054003171357,-47.24943958365772,5.242164214427065,0.8385366870088846,0.000866317192714954
36,5.242164214427065,5.487787143782138,0.8385366870088846,-47.24943958365772,5.24644727754196,0.8043377082297262,0.0008163739933552325
37,5.24644727754196,5.487787143782138,0.8043377082297262,-47.24943958365772,5.250486892445425,0.771029476855402,0.0007693791044935949
38,5.250486892445425,5.487787143782138,0.771029476855402,-47.24943958365772,5.254297048660585,0.7386293890196854,0.000725150515829938
39,5.254297048660585,5.487787143782138,0.7386293890196854,-47.24943958365772,5.257890913760678,0.7071512649097671,0.0006835183838995012
40,5.257890913760678,5.487787143782138,0.7071512649097671,-47.24943958365772,5.261280883877007,0.6766054238158131,0.0006443241087388708
41,5.261280883877007,5.487787143782138,0.6766054238158131,-47.24943958365772,5.264478630821412,0.6469987893310072,0.0006074194936765825
42,5.264478630821412,5.487787143782138,0.6469987893310072,-47.24943958365772,5.267495146087282,0.6183350205576446,0.0005726659792198183
43,5.267495146087282,5.487787143782138,0.6183350205576446,-47.24943958365772,5.270340781967571,0.5906146652065979,0.000539933943175927
44,5.270340781967571,5.487787143782138,0.5906146652065979,-47.24943958365772,5.273025290005864,0.5638353305762531,0.0005091020601365342
45,5.273025290005864,5.487787143782138,0.5638353305762531,-47.24943958365772,5.27555785697678,0.5379918685550905,0.0004800567142993072
46,5.27555785697678,5.487787143782138,0.5379918685550905,-47.24943958365772,5.27794713857449,0.5130765710004476,0.0004526914603305595
47,5.27794713857449,5.487787143782138,0.5130765710004476,-47.24943958365772,5.2802012909726175,0.48907937209523655,0.0004269065275943558
48,5.2802012909726175,5.487787143782138,0.48907937209523655,-47.24943958365772,5.282328000404933,0.4659880545645485,0.0004026083636138782
49,5.282328000404933,5.487787143782138,0.4659880545645485,-47.24943958365772,5.2843345109038165,0.44378845693556523,0.00037970921309839645
50,5.2843345109038165,5.487787143782138,0.44378845693556523,-47.24943958365772,5.28622765032243,0.422464679338041,0.00035812672927502216
51,5.28622765032243,5.487787143782138,0.422464679338041,-47.24943958365772,5.288013854756434,0.4019992856606561,0.00033778361461696
52,5.288013854756434,5.487787143782138,0.4019992856606561,-47.24943958365772,5.289699191472134,0.3823735001933156,0.00031860728837234087
53,5.289699191472134,5.487787143782138,0.3823735001933156,-47.24943958365772,5.2912893804396965,0.36356739719130693,0.0003005295785636486
54,5.2912893804396965,5.487787143782138,0.36356739719130693,-47.24943958365772,5.292789814562688,0.3455600820885182,0.0002834864363711446
55,5.292789814562688,5.487787143782138,0.3455600820885182,-47.24943958365772,5.294205578688444,0.328329863360216,0.0002674176710203448
56,5.294205578688444,5.487787143782138,0.328329863360216,-47.24943958365772,5.295541467477578,0.3118544142881834,0.000252266703478373
57,5.295541467477578,5.487787143782138,0.3118544142881834,-47.24943958365772,5.296802002205375,0.29611092411007633,0.00023798033743238568
58,5.296802002205375,5.487787143782138,0.29611092411007633,-47.24943958365772,5.2979914465626194,0.2810762382403547,0.00022450854616173934
59,5.2979914465626194,5.487787143782138,0.2810762382403547,-47.24943958365772,5.299113821518713,0.266726987430756,0.00021180427405338416
60,5.299113821518713,5.487787143782138,0.266726987430756,-47.24943958365772,5.300172919305581,0.2530397058953956,0.00019982325161700275
61,5.300172919305581,5.487787143782138,0.2530397058953956,-47.24943958365772,5.30117231657691,0.23999093855894363,0.0001885238229671576
62,5.30117231657691,5.487787143782138,0.23999093855894363,-47.24943958365772,5.302115386793535,0.2275573376980367,0.0001778667848259516
63,5.302115386793535,5.487787143782138,0.2275573376980367,-47.24943958365772,5.303005311882437,0.21571574933707238,0.0001678152361846848
64,5.303005311882437,5.487787143782138,0.21571574933707238,-47.24943958365772,5.303845093213657,0.20444328983147936,0.00015833443783925792
65,5.303845093213657,5.487787143782138,0.20444328983147936,-47.24943958365772,5.30463756193654,0.19371741312665797,0.0001493916810770824
66,5.30463756193654,5.487787143782138,0.19371741312665797,-47.24943958365772,5.305385388714019,0.18351596922039606,0.00014095616485666393
67,5.305385388714019,5.487787143782138,0.18351596922039606,-47.24943958365772,5.306091092891182,0.173817254382934,0.0001329988808726374
68,5.306091092891182,5.487787143782138,0.173817254382934,-47.24943958365772,5.306757051132008,0.16460005370327976,0.0001254925059521738
69,5.306757051132008,5.487787143782138,0.16460005370327976,-47.24943958365772,5.3073855055560575,0.15584367653514872,0.00011841130126898436
70,5.3073855055560575,5.487787143782138,0.15584367653514872,-47.24943958365772,5.3079785714048535,0.1475279854121239,0.00011173101790409558
71,5.3079785714048535,5.487787143782138,0.1475279854121239,-47.24943958365772,5.308538244265865,0.13963341899093365,0.00010542880831952169
72,5.308538244265865,5.487787143782138,0.13963341899093365,-47.24943958365772,5.3090664068802385,0.13214100956556826,9.948314334303602e-05
73,5.3090664068802385,5.487787143782138,0.13214100956556826,-47.24943958365772,5.309564835558827,0.12503239567432767,9.387373429374491e-05
74,5.309564835558827,5.487787143782138,0.12503239567432767,-47.24943958365772,5.310035206229544,0.11828983029798905,8.858145990533242e-05
75,5.310035206229544,5.487787143782138,0.11828983029798905,-47.24943958365772,5.310479100137661,0.11189618512083291,8.358829773120879e-05
76,5.310479100137661,5.487787143782138,0.11189618512083291,-47.24943958365772,5.310898009219363,0.10583495129848482,7.887725973546755e-05
77,5.310898009219363,5.487787143782138,0.10583495129848482,-47.24943958365772,5.311293341167611,0.10009023714757584,7.443233179822044e-05
78,5.311293341167611,5.487787143782138,0.10009023714757584,-47.24943958365772,5.311666424208258,0.09464676314294596,7.023841688299584e-05
79,5.311666424208258,5.487787143782138,0.09464676314294596,-47.24943958365772,5.312018511603249,0.08948985457910065,6.628128162996789e-05
80,5.312018511603249,5.487787143782138,0.08948985457910065,-47.24943958365772,5.312350785896729,0.0846054322241035,6.254750615550504e-05
81,5.312350785896729,5.487787143782138,0.0846054322241035,-47.24943958365772,5.312664362918971,0.07998000126596334,5.9024436858889046e-05
82,5.312664362918971,5.487787143782138,0.07998000126596334,-47.24943958365772,5.312960295562092,0.07560063882527548,5.5700142040941846e-05
83,5.312960295562092,5.487787143782138,0.07560063882527548,-47.24943958365772,5.3132395773407675,0.07145498028184658,5.2563370164385985e-05
84,5.3132395773407675,5.487787143782138,0.07145498028184658,-47.24943958365772,5.3135031457503095,0.0675312046392076,4.960351058657296e-05
85,5.3135031457503095,5.487787143782138,0.0675312046392076,-47.24943958365772,5.313751885433775,0.06381801912791943,4.6810556613875326e-05
86,5.313751885433775,5.487787143782138,0.06381801912791943,-47.24943958365772,5.313986631169092,0.06030464322721118,4.4175070734998625e-05
87,5.313986631169092,5.487787143782138,0.06030464322721118,-47.24943958365772,5.314208170686523,0.05698079226484584,4.168815189692288e-05
88,5.314208170686523,5.487787143782138,0.05698079226484584,-47.24943958365772,5.314417247326204,0.053836660736482876,3.934140470159501e-05
89,5.314417247326204,5.487787143782138,0.053836660736482876,-47.24943958365772,5.314614562544904,0.0508629054689863,3.712691040501597e-05
90,5.314614562544904,5.487787143782138,0.0508629054689863,-47.24943958365772,5.314800778280656,0.0480506287365987,3.503719960924612e-05
91,5.314800778280656,5.487787143782138,0.0480506287365987,-47.24943958365772,5.314976519183353,0.04539136142457194,3.306522654662466e-05
92,5.314976519183353,5.487787143782138,0.04539136142457194,-47.24943958365772,5.315142374718988,0.04287704632204169,3.1204344858926e-05
93,5.315142374718988,5.487787143782138,0.04287704632204169,-47.24943958365772,5.315298901154737,0.04050002161410569,2.9448284783135913e-05
94,5.315298901154737,5.487787143782138,0.04050002161410569,-47.24943958365772,5.315446623431671,0.03825300463259957,2.779113165839092e-05
95,5.315446623431671,5.487787143782138,0.03825300463259957,-47.24943958365772,5.315586036931517,0.03612907591537374,2.622730567743223e-05
96,5.315586036931517,5.487787143782138,0.03612907591537374,-47.24943958365772,5.315717609143473,0.03412166361543311,2.475154280760186e-05
97,5.315717609143473,5.487787143782138,0.03412166361543311,-47.24943958365772,5.315841781236786,0.032224528293792964,2.3358876810765434e-05
98,5.315841781236786,5.487787143782138,0.032224528293792964,-47.24943958365772,5.3159589695444405,0.030431748122777238,2.204462230150849e-05
99,5.3159589695444405,5.487787143782138,0.030431748122777238,-47.24943958365772,5.316069566962993,0.0287377045209714,2.0804358776594198e-05
100,5.316069566962993,5.487787143782138,0.0287377045209714,-47.24943958365772,5.316173944273345,0.027137068235194246,1.963391556523534e-05
101,5.316173944273345,5.487787143782138,0.027137068235194246,-47.24943958365772,5.316272451386908,0.0256247858807215,1.8529357640024256e-05
102,5.316272451386908,5.487787143782138,0.0256247858807215,-47.24943958365772,5.316365418521414,0.024196066946543797,1.748697224276325e-05
103,5.316365418521414,5.487787143782138,0.024196066946543797,-47.24943958365772,5.316453157310348,0.022846371269051396,1.650325627596192e-05
104,5.316453157310348,5.487787143782138,0.022846371269051396,-47.24943958365772,5.3165359618497705,0.021571396974556553,1.5574904414500584e-05
105,5.3165359618497705,5.487787143782138,0.021571396974556553,-47.24943958365772,5.3166141096860695,0.020367068888248484,1.4698797897873289e-05
106,5.3166141096860695,5.487787143782138,0.020367068888248484,-47.24943958365772,5.316687862747995,0.01922952740514226,1.3871993961082628e-05
107,5.316687862747995,5.487787143782138,0.01922952740514226,-47.24943958365772,5.3167574682261165,0.018155117816487654,1.3091715869587053e-05
108,5.3167574682261165,5.487787143782138,0.018155117816487654,-47.24943958365772,5.316823159402692,0.017140380083702257,1.2355343521188755e-05
109,5.316823159402692,5.487787143782138,0.017140380083702257,-47.24943958365772,5.316885156434742,0.016182039050443728,1.1660404583743335e-05
110,5.316885156434742,5.487787143782138,0.016182039050443728,-47.24943958365772,5.316943667092977,0.015276995082369137,1.1004566137790471e-05
111,5.316943667092977,5.487787143782138,0.015276995082369137,-47.24943958365772,5.31699888745908,0.014422315123453629,1.0385626792878286e-05
112,5.31699888745908,5.487787143782138,0.014422315123453629,-47.24943958365772,5.317051002583684,0.013615224156805309,9.801509253503296e-06
113,5.317051002583684,5.487787143782138,0.013615224156805309,-47.24943958365772,5.317100187107273,0.012853097057572342,9.250253306969636e-06
114,5.317100187107273,5.487787143782138,0.012853097057572342,-47.24943958365772,5.317146605846105,0.012133450825202537,8.730009208665747e-06
115,5.317146605846105,5.487787143782138,0.012133450825202537,-47.24943958365772,5.317190414345123,0.011453937181915739,8.239031443972938e-06
116,5.317190414345123,5.487787143782138,0.011453937181915739,-47.24943958365772,5.317231759399709,0.010812335524399143,7.775672841988708e-06
117,5.317231759399709,5.487787143782138,0.010812335524399143,-47.24943958365772,5.317270779548069,0.010206546215333142,7.33837902533121e-06
118,5.317270779548069,5.487787143782138,0.010206546215333142,-47.24943958365772,5.3173076055358734,0.009634584201808377,6.925683172053068e-06
119,5.3173076055358734,5.487787143782138,0.009634584201808377,-47.24943958365772,5.317342360754735,0.00909457294742834,6.536201076342639e-06
120,5.317342360754735,5.487787143782138,0.00909457294742834,-47.24943958365772,5.317375161656,0.008584738665394403,6.168626487100378e-06
121,5.317375161656,5.487787143782138,0.008584738665394403,-47.24943958365772,5.317406118141231,0.008103404839871283,5.821726711108746e-06
122,5.317406118141231,5.487787143782138,0.008103404839871283,-47.24943958365772,5.317435333930722,0.007648987023252434,5.494338465026074e-06
123,5.317435333930722,5.487787143782138,0.007648987023252434,-47.24943958365772,5.317462906911249,0.007219987897226604,5.1853639621676844e-06
124,5.317462906911249,5.487787143782138,0.007219987897226604,-47.24943958365772,5.31748892946426,0.0068149925859980285,4.8937672191133045e-06
125,5.31748892946426,5.487787143782138,0.0068149925859980285,-47.24943958365772,5.317513488775581,0.0064326642100677,4.618570572973397e-06
126,5.317513488775581,5.487787143782138,0.0064326642100677,-47.24943958365772,5.317536667127697,0.0060717396696009915,4.358851394245175e-06
127,5.317536667127697,5.487787143782138,0.0060717396696009915,-47.24943958365772,5.317558542175578,0.005731025646667975,4.113738985310843e-06
128,5.317558542175578,5.487787143782138,0.005731025646667975,-47.24943958365772,5.31757918720699,0.005409394815951789,3.8824116547717965e-06
129,5.31757918720699,5.487787143782138,0.005409394815951789,-47.24943958365772,5.3175986713881445,0.005105782253992167,3.6640939564956387e-06
130,5.3175986713881445,5.487787143782138,0.005105782253992167,-47.24943958365772,5.317617059995536,0.00481918203740854,3.4580540839736393e-06
131,5.317617059995536,5.487787143782138,0.00481918203740854,-47.24943958365772,5.3176344146347265,0.004548644020750826,3.2636014131995113e-06
132,5.3176344146347265,5.487787143782138,0.004548644020750826,-47.24943958365772,5.317650793446824,0.004293270785247675,3.0800841826997788e-06
133,5.317650793446824,5.487787143782138,0.004293270785247675,-47.24943958365772,5.317666251303343,0.004052214749910691,2.906887304986325e-06
134,5.317666251303343,5.487787143782138,0.004052214749910691,-47.24943958365772,5.3176808399900946,0.00382467543682501,2.7434303018613287e-06
135,5.3176808399900946,5.487787143782138,0.00382467543682501,-47.24943958365772,5.3176946083807435,0.003609896882931693,2.5891653550930008e-06
136,5.3176946083807435,5.487787143782138,0.003609896882931693,-47.24943958365772,5.317707602600589,0.003407165190737438,2.4435754684373034e-06
137,5.317707602600589,5.487787143782138,0.003407165190737438,-47.24943958365772,5.3177198661811405,0.0032158062109631834,2.306172731866963e-06
138,5.3177198661811405,5.487787143782138,0.0032158062109631834,-47.24943958365772,5.317731440205988,0.003035183350293393,2.176496684241591e-06
139,5.317731440205988,5.487787143782138,0.003035183350293393,-47.24943958365772,5.3177423634484775,0.002864695497717883,2.0541127686935354e-06
140,5.3177423634484775,5.487787143782138,0.002864695497717883,-47.24943958365772,5.317752672501635,0.002703775063359106,1.9386108743390662e-06
141,5.317752672501635,5.487787143782138,0.002703775063359106,-47.24943958365772,5.317762401900784,0.0025518861239292546,1.8296039598956915e-06
142,5.317762401900784,5.487787143782138,0.0025518861239292546,-47.24943958365772,5.317771584239264,0.0024085226690733676,1.726726756618297e-06
143,5.317771584239264,5.487787143782138,0.0024085226690733676,-47.24943958365772,5.317780250277645,0.0022732069434996806,1.6296345416775839e-06
144,5.317780250277645,5.487787143782138,0.0022732069434996806,-47.24943958365772,5.317788429046793,0.0021454878796489116,1.5380019827967022e-06
145,5.317788429046793,5.487787143782138,0.0021454878796489116,-47.24943958365772,5.317796147945142,0.0020249396161875553,1.451522046841678e-06
146,5.317796147945142,5.487787143782138,0.0020249396161875553,-47.24943958365772,5.317803432830496,0.0019111600977060402,1.369904970428253e-06
147,5.317803432830496,5.487787143782138,0.0019111600977060402,-47.24943958365772,5.317810308106663,0.0018037697513555682,1.2928772875955404e-06
148,5.317810308106663,5.487787143782138,0.0018037697513555682,-47.24943958365772,5.317816796805222,0.0017024102361685505,1.2201809137891589e-06
149,5.317816796805222,5.487787143782138,0.0017024102361685505,-47.24943958365772,5.317822920662685,0.001606743261303478,1.1515722796270024e-06
150,5.317822920662685,5.487787143782138,0.001606743261303478,-47.24943958365772,5.317828700193329,0.0015164494693897196,1.0868215147389429e-06
151,5.317828700193329,5.487787143782138,0.0015164494693897196,-47.24943958365772,5.317834154757918,0.00143122738149026,1.0257116771150458e-06
152,5.317834154757918,5.487787143782138,0.00143122738149026,-47.24943958365772,5.3178393026285775,0.0013507924003612587,9.680380256320927e-07
153,5.3178393026285775,5.487787143782138,0.0013507924003612587,-47.24943958365772,5.317844161050001,0.0012748758688415885,9.136073335504814e-07
154,5.317844161050001,5.487787143782138,0.0012748758688415885,-47.24943958365772,5.317848746297234,0.0012032241803082908,8.622372414312254e-07
155,5.317848746297234,5.487787143782138,0.0012032241803082908,-47.24943958365772,5.317853073730194,0.001135597938467942,8.137556451738724e-07
156,5.317853073730194,5.487787143782138,0.001135597938467942,-47.24943958365772,5.3178571578451255,0.001071771163721277,7.680001193196936e-07
157,5.3178571578451255,5.487787143782138,0.001071771163721277,-47.24943958365772,5.317861012323173,0.001011530543546546,7.248173728937458e-07
158,5.317861012323173,5.487787143782138,0.001011530543546546,-47.24943958365772,5.317864650076213,0.0009546747245362837,6.840627353117336e-07
159,5.317864650076213,5.487787143782138,0.0009546747245362837,-47.24943958365772,5.317868083290103,0.0009010136437387496,6.455996719761111e-07
160,5.317868083290103,5.487787143782138,0.0009010136437387496,-47.24943958365772,5.317871323465515,0.0008503678972459508,6.092993259074466e-07
161,5.317871323465515,5.487787143782138,0.0008503678972459508,-47.24943958365772,5.31787438145646,0.0008025681438588008,5.750400866111776e-07
162,5.31787438145646,5.487787143782138,0.0008025681438588008,-47.24943958365772,5.317877267506649,0.0007574545419537713,5.42707182520118e-07
163,5.317877267506649,5.487787143782138,0.0007574545419537713,-47.24943958365772,5.317879991283809,0.0007148762177845398,5.121922955890025e-07
164,5.317879991283809,5.487787143782138,0.0007148762177845398,-47.24943958365772,5.317882561912074,0.000674690763344894,4.833931992320825e-07
165,5.317882561912074,5.487787143782138,0.000674690763344894,-47.24943958365772,5.317884988002546,0.0006367637622808196,4.5621341516487e-07
166,5.317884988002546,5.487787143782138,0.0006367637622808196,-47.24943958365772,5.317887277682146,0.0006009683422128197,4.305618905978649e-07
167,5.317887277682146,5.487787143782138,0.0006009683422128197,-47.24943958365772,5.317889438620838,0.0005671847520836319,4.0635269265541584e-07
168,5.317889438620838,5.487787143782138,0.0005671847520836319,-47.24943958365772,5.317891478057326,0.0005352999630753755,3.8350472081308104e-07
169,5.317891478057326,5.487787143782138,0.0005352999630753755,-47.24943958365772,5.317893402823292,0.0005052072918743713,3.619414344807513e-07
170,5.317893402823292,5.487787143782138,0.0005052072918743713,-47.24943958365772,5.3178952193662985,0.0004768060448931433,3.415905977115554e-07
171,5.3178952193662985,5.487787143782138,0.0004768060448931433,-47.24943958365772,5.317896933771375,0.00045000118246919574,3.223840360599863e-07
172,5.317896933771375,5.487787143782138,0.00045000118246919574,-47.24943958365772,5.317898551781408,0.00042470300180505905,3.0425740861834577e-07
173,5.317898551781408,5.487787143782138,0.00042470300180505905,-47.24943958365772,5.3179000788163755,0.000400826837639594,2.8714999248425223e-07
174,5.3179000788163755,5.487787143782138,0.000400826837639594,-47.24943958365772,5.317901519991508,0.0003782927796699297,2.710044792746365e-07
175,5.317901519991508,5.487787143782138,0.0003782927796699297,-47.24943958365772,5.31790288013442,0.00035702540580563456,2.5576678291013727e-07
176,5.31790288013442,5.487787143782138,0.00035702540580563456,-47.24943958365772,5.317904163801281,0.00033695353034525916,2.41385858542394e-07
177,5.317904163801281,5.487787143782138,0.00033695353034525916,-47.24943958365772,5.317905375292087,0.0003180099662281618,2.2781353184726336e-07
178,5.317905375292087,5.487787143782138,0.0003180099662281618,-47.24943958365772,5.317906518665052,0.00030013130065399934,2.1500433698701492e-07
179,5.317906518665052,5.487787143782138,0.00030013130065399934,-47.24943958365772,5.317907597750214,0.00028325768321875336,2.0291536494991027e-07
180,5.317907597750214,5.487787143782138,0.00028325768321875336,-47.24943958365772,5.317908616162254,0.0002673326259868558,1.9150611899619299e-07
181,5.317908616162254,5.487787143782138,0.0002673326259868558,-47.24943958365772,5.317909577312616,0.0002523028146881584,1.8073837997242764e-07
182,5.317909577312616,5.487787143782138,0.0002523028146881584,-47.24943958365772,5.317910484420926,0.00023811793056545698,1.705760774295335e-07
183,5.317910484420926,5.487787143782138,0.00023811793056545698,-47.24943958365772,5.317911340525783,0.00022473048217832965,1.6098516917858675e-07
184,5.317911340525783,5.487787143782138,0.00022473048217832965,-47.24943958365772,5.317912148494934,0.0002120956466209535,1.519335274477868e-07
185,5.317912148494934,5.487787143782138,0.0002120956466209535,-47.24943958365772,5.317912911034883,0.00020017111970829597,1.4339083046868271e-07
186,5.317912911034883,5.487787143782138,0.00020017111970829597,-47.24943958365772,5.317913630699955,0.00018891697448786949,1.353284618552794e-07
187,5.317913630699955,5.487787143782138,0.00018891697448786949,-47.24943958365772,5.3179143099008535,0.00017829552776055845,1.277194138450832e-07
188,5.3179143099008535,5.487787143782138,0.00017829552776055845,-47.24943958365772,5.317914950912737,0.00016827121402027937,1.2053819768770464e-07
189,5.317914950912737,5.487787143782138,0.00016827121402027937,-47.24943958365772,5.3179155558828395,0.00015881046651631728,1.137607576392219e-07
190,5.3179155558828395,5.487787143782138,0.00015881046651631728,-47.24943958365772,5.317916126837663,0.0001498816049774461,1.0736439053832003e-07
191,5.317916126837663,5.487787143782138,0.0001498816049774461,-47.24943958365772,5.317916665689767,0.0001414547296458048,1.0132766965076077e-07
192,5.317916665689767,5.487787143782138,0.0001414547296458048,-47.24943958365772,5.3179171742441715,0.00013350162122386996,9.563037331497085e-08
193,5.3179171742441715,5.487787143782138,0.00013350162122386996,-47.24943958365772,5.317917654204409,0.00012599564647951944,9.025341668195906e-08
194,5.317917654204409,5.487787143782138,0.00012599564647951944,-47.24943958365772,5.317918107178229,0.00011891166913333534,8.517878799960464e-08
195,5.317918107178229,5.487787143782138,0.00011891166913333534,-47.24943958365772,5.317918534682978,0.00011222596575026214,8.038948826054067e-08
196,5.317918534682978,5.487787143782138,0.00011222596575026214,-47.24943958365772,5.317918938150693,0.00010591614633541992,7.586947447952865e-08
197,5.317918938150693,5.487787143782138,0.00010591614633541992,-47.24943958365772,5.31791931893289,9.996107943167376e-05,7.160360542216773e-08
198,5.31791931893289,5.487787143782138,9.996107943167376e-05,-47.24943958365772,5.317919678305094,9.434082137436351e-05,6.757759149278064e-08
199,5.317919678305094,5.487787143782138,9.434082137436351e-05,-47.24943958365772,5.31792001747111,8.90365495765476e-05,6.377794615910575e-08
200,5.31792001747111,5.487787143782138,8.90365495765476e-05,-47.24943958365772,5.317920337567061,8.403049947767055e-05,6.019194180335355e-08
