# Função: x/2 - tan(2*x)
"# Intervalo: [7*pi/4 + 1e-2, 9*pi/4 - 1e-2], Precisão: 1e-10, Iterações Máximas: 200"

k,a,b,f(a),f(b),xk,f(xk),Erro Rel
156,6.928057214662572,7.058583470577035,0.00015591246796809014,-46.464041420260266,6.928057652648632,0.000144745178140305,6.321917079308203e-08
157,6.928057652648632,7.058583470577035,0.000144745178140305,-46.464041420260266,6.928058059262507,0.00013437772015137368,5.869088729127257e-08
158,6.928058059262507,7.058583470577035,0.00013437772015137368,-46.464041420260266,6.928058436751333,0.00012475281193173495,5.4486957613328556e-08
159,6.928058436751333,7.058583470577035,0.00012475281193173495,-46.464041420260266,6.92805878720129,0.00011581727324177142,5.058414882257218e-08
160,6.92805878720129,7.058583470577035,0.00011581727324177142,-46.464041420260266,6.928059112549125,0.00010752173207542653,4.696089185675112e-08
161,6.928059112549125,7.058583470577035,0.00010752173207542653,-46.464041420260266,6.928059414592859,9.98203519836111e-05,4.359716284171482e-08
162,6.928059414592859,7.058583470577035,9.98203519836111e-05,-46.464041420260266,6.928059695001727,9.267057892044727e-05,4.047437234957684e-08
163,6.928059695001727,7.058583470577035,9.267057892044727e-05,-46.464041420260266,6.928059955325395,8.603290631959799e-05,3.757526200644958e-08
164,6.928059955325395,7.058583470577035,8.603290631959799e-05,-46.464041420260266,6.928060197002534,7.987065675037349e-05,3.488381046948152e-08
165,6.928060197002534,7.058583470577035,7.987065675037349e-05,-46.464041420260266,6.928060421368761,7.414977953285303e-05,3.238514294125892e-08
166,6.928060421368761,7.058583470577035,7.414977953285303e-05,-46.464041420260266,6.928060629664027,6.883866251576277e-05,3.006545087271864e-08
167,6.928060629664027,7.058583470577035,6.883866251576277e-05,-46.464041420260266,6.928060823039468,6.390795753559648e-05,2.791191440912891e-08
168,6.928060823039468,7.058583470577035,6.390795753559648e-05,-46.464041420260266,6.928061002563765,5.9330418255623145e-05,2.5912632217781237e-08
169,6.928061002563765,7.058583470577035,5.9330418255623145e-05,-46.464041420260266,6.92806116922905,5.508074972285197e-05,2.4056555075604125e-08
170,6.92806116922905,7.058583470577035,5.508074972285197e-05,-46.464041420260266,6.928061323956394,5.113546851741611e-05,2.2333425839330604e-08
171,6.928061323956394,7.058583470577035,5.113546851741611e-05,-46.464041420260266,6.928061467600888,4.747277318530248e-05,2.0733721174812393e-08
172,6.928061467600888,7.058583470577035,4.747277318530248e-05,-46.464041420260266,6.928061600956381,4.4072423614102246e-05,1.9248600881875125e-08
173,6.928061600956381,7.058583470577035,4.4072423614102246e-05,-46.464041420260266,6.9280617247598535,4.0915629396424604e-05,1.786985697354719e-08
174,6.9280617247598535,7.058583470577035,4.0915629396424604e-05,-46.464041420260266,6.928061839695501,3.798494583868094e-05,1.6589870359822845e-08
175,6.928061839695501,7.058583470577035,3.798494583868094e-05,-46.464041420260266,6.92806194639851,3.526417773018019e-05,1.5401566886033258e-08
176,6.92806194639851,7.058583470577035,3.526417773018019e-05,-46.464041420260266,6.92806204545857,3.273828981283112e-05,1.4298379374491138e-08
177,6.92806204545857,7.058583470577035,3.273828981283112e-05,-46.464041420260266,6.928062137423131,3.039332363851332e-05,1.3274211441502239e-08
178,6.928062137423131,7.058583470577035,3.039332363851332e-05,-46.464041420260266,6.928062222800434,2.821632053604105e-05,1.2323402891867613e-08
179,6.928062222800434,7.058583470577035,2.821632053604105e-05,-46.464041420260266,6.92806230206231,2.6195249982007143e-05,1.1440699111143395e-08
180,6.92806230206231,7.058583470577035,2.6195249982007143e-05,-46.464041420260266,6.928062375646799,2.4318943096746338e-05,1.0621222038387486e-08
181,6.928062375646799,7.058583470577035,2.4318943096746338e-05,-46.464041420260266,6.92806244396056,2.2577031021464485e-05,9.860442522019853e-09
182,6.92806244396056,7.058583470577035,2.2577031021464485e-05,-46.464041420260266,6.928062507381127,2.095988754067781e-05,9.15415627693716e-09
183,6.928062507381127,7.058583470577035,2.095988754067781e-05,-46.464041420260266,6.92806256625899,1.9458575919135602e-05,8.498460017729808e-09
184,6.92806256625899,7.058583470577035,1.9458575919135602e-05,-46.464041420260266,6.928062620919536,1.8064799458743264e-05,7.889730392400968e-09
185,6.928062620919536,7.058583470577035,1.8064799458743264e-05,-46.464041420260266,6.9280626716648435,1.6770855779719536e-05,7.324602893311651e-09
