# Função: x/2 - tan(2*x)
"# Intervalo: [3*pi/4 + 1e-2, 5*pi/4 - 1e-2], Precisão: 1e-10, Iterações Máximas: 200"

k,a,b,f(a),f(b),xk,f(xk),Erro Rel
1,2.366194490192345,3.9169908169872416,51.17643040064496,-48.034837747055164,3.1661461667059636,1.5339265451419466,0.2371478165401478
2,3.1661461667059636,3.9169908169872416,1.5339265451419466,-48.034837747055164,3.189381374538763,1.498821143157269,0.007285176999617948
3,3.189381374538763,3.9169908169872416,1.498821143157269,-48.034837747055164,3.211397846584969,1.465174357845192,0.006855728594829342
4,3.211397846584969,3.9169908169872416,1.465174357845192,-48.034837747055164,3.2322830278879224,1.4327451563008229,0.006461433334506042
5,3.2322830278879224,3.9169908169872416,1.4327451563008229,-48.034837747055164,3.252114434856605,1.4013417931957108,0.006098004041963272
6,3.252114434856605,3.9169908169872416,1.4013417931957108,-48.034837747055164,3.2709613415199694,1.3708106526389057,0.00576188609266981
7,3.2709613415199694,3.9169908169872416,1.3708106526389057,-48.034837747055164,3.288886095380598,1.341028032623956,0.005450098708436459
8,3.288886095380598,3.9169908169872416,1.341028032623956,-48.034837747055164,3.305945159070872,1.3118939926986397,0.005160116961852038
9,3.305945159070872,3.9169908169872416,1.3118939926986397,-48.034837747055164,3.3221899456985398,1.2833276751996756,0.004889782611226387
10,3.3221899456985398,3.9169908169872416,1.2833276751996756,-48.034837747055164,3.337667496674376,1.2552636964872443,0.004637235731617223
11,3.337667496674376,3.9169908169872416,1.2552636964872443,-48.034837747055164,3.352421037673883,1.2276493268607085,0.004400861596353756
12,3.352421037673883,3.9169908169872416,1.2276493268607085,-48.034837747055164,3.366490439174055,1.2004422597824393,0.004179248910513438
13,3.366490439174055,3.9169908169872416,1.2004422597824393,-48.034837747055164,3.3799126014418714,1.1736088269833536,0.003971156609815945
14,3.3799126014418714,3.9169908169872416,1.1736088269833536,-48.034837747055164,3.3927217791019735,1.147122554863154,0.003775487202930188
15,3.3927217791019735,3.9169908169872416,1.147122554863154,-48.034837747055164,3.4049498569273124,1.1209629849758482,0.0035912651695769048
16,3.4049498569273124,3.9169908169872416,1.1209629849758482,-48.034837747055164,3.4166265859088556,1.0951147009607924,0.0034176193060433467
17,3.4166265859088556,3.9169908169872416,1.0951147009607924,-48.034837747055164,3.4277797867158104,1.0695665184485967,0.0032537681825941206
18,3.4277797867158104,3.9169908169872416,1.0695665184485967,-48.034837747055164,3.4384355261807458,1.0443108048514795,0.0030990080761441685
19,3.4384355261807458,3.9169908169872416,1.0443108048514795,-48.034837747055164,3.44861827131088,1.0193429036346178,0.0029527028882393182
20,3.44861827131088,3.9169908169872416,1.0193429036346178,-48.034837747055164,3.458351024449542,0.9946606434139471,0.002814275667754371
21,3.458351024449542,3.9169908169872416,0.9946606434139471,-48.034837747055164,3.467655442526752,0.9702639165639723,0.0026832014401147776
22,3.467655442526752,3.9169908169872416,0.9702639165639723,-48.034837747055164,3.4765519427986495,0.9461543153193436,0.0025590011074984893
23,3.4765519427986495,3.9169908169872416,0.9461543153193436,-48.034837747055164,3.4850597970478496,0.9223348158827056,0.002441236232562569
24,3.4850597970478496,3.9169908169872416,0.9223348158827056,-48.034837747055164,3.493197215875248,0.8988095030014737,0.0023295045554303723
25,3.493197215875248,3.9169908169872416,0.8988095030014737,-48.034837747055164,3.500981424439228,0.8755833289883895,0.002223436122694442
26,3.500981424439228,3.9169908169872416,0.8755833289883895,-48.034837747055164,3.5084287307760786,0.8526619023389239,0.002122689929974174
27,3.5084287307760786,3.9169908169872416,0.8526619023389239,-48.034837747055164,3.5155545876546417,0.8300513020201093,0.0020269509975997177
28,3.5155545876546417,3.9169908169872416,0.8300513020201093,-48.034837747055164,3.5223736487703006,0.8077579142284064,0.0019359278133481905
29,3.5223736487703006,3.9169908169872416,0.8077579142284064,-48.034837747055164,3.528899819961696,0.7857882889828027,0.0018493500876615898
30,3.528899819961696,3.9169908169872416,0.7857882889828027,-48.034837747055164,3.535146306032916,0.764149014367277,0.0017669667760454673
31,3.535146306032916,3.9169908169872416,0.764149014367277,-48.034837747055164,3.5411256536803135,0.7428466065900012,0.0016885443308636203
